Time(s),Fluorescence(counts)
18.200000,31.171599
18.300000,59.359329
18.400000,31.323476
18.500000,32.483159
18.600000,30.407657
18.700000,0.746295
18.800000,-0.688605
18.900000,26.050771
19.000000,-0.461644
19.100000,28.030429
19.200000,28.040328
19.300000,34.363918
19.400000,62.917408
19.500000,54.982561
19.600000,56.808743
19.700000,28.973015
19.800000,28.142127
19.900000,61.016600
20.000000,56.333911
20.100000,62.940584
20.200000,29.933293
20.300000,29.044095
20.400000,30.022995
20.500000,28.813751
20.600000,23.974669
20.700000,90.102696
20.800000,89.105000
20.900000,87.204190
21.000000,63.360172
21.100000,32.076518
21.200000,37.385095
21.300000,32.573332
21.400000,28.138863
21.500000,27.352121
21.600000,28.586894
21.700000,28.070246
21.800000,30.396803
21.900000,25.454382
22.000000,32.012955
22.100000,30.345005
22.200000,31.669130
22.300000,26.639619
22.400000,0.812446
22.500000,63.970230
22.600000,57.491500
22.700000,57.409776
22.800000,62.209536
22.900000,57.166831
23.000000,29.374454
23.100000,64.501824
23.200000,27.453941
23.300000,34.708594
23.400000,29.068244
23.500000,26.712306
23.600000,31.887343
23.700000,30.399795
23.800000,30.116412
23.900000,27.771037
24.000000,30.378872
24.100000,53.874942
24.200000,60.734448
24.300000,63.970222
24.400000,54.782509
24.500000,58.858790
24.600000,57.455516
24.700000,25.546594
24.800000,53.921453
24.900000,26.537889
25.000000,29.353587
25.100000,33.528449
25.200000,55.513214
25.300000,90.964856
25.400000,60.740923
25.500000,35.098207
25.600000,61.795733
25.700000,31.968757
25.800000,2.181180
25.900000,-2.689097
26.000000,-1.634549
26.100000,3.434843
26.200000,23.932159
26.300000,28.037945
26.400000,26.092771
26.500000,0.788250
26.600000,-1.178988
26.700000,1.964069
26.800000,-0.240508
26.900000,-4.551480
27.000000,-4.412486
27.100000,0.069291
27.200000,-2.225649
27.300000,-1.509826
27.400000,2.903641
27.500000,2.365813
27.600000,5.482236
27.700000,-0.859653
27.800000,-1.833767
27.900000,31.344559
28.000000,-1.592072
28.100000,-1.493552
28.200000,-0.515355
28.300000,5.049516
28.400000,2.203486
28.500000,2.518369
28.600000,4.915790
28.700000,2.800145
28.800000,-3.301352
28.900000,2.755331
29.000000,3.136268
29.100000,2.049416
29.200000,-0.492185
29.300000,31.733455
29.400000,60.034059
29.500000,57.160832
29.600000,57.906515
29.700000,62.206903
29.800000,57.378593
29.900000,57.661712
30.000000,62.356844
30.100000,30.498377
30.200000,61.828908
30.300000,56.410593
30.400000,61.746253
30.500000,58.118199
30.600000,57.047950
30.700000,28.582885
30.800000,34.185433
30.900000,29.006194
31.000000,36.704047
31.100000,23.913659
31.200000,25.461677
31.300000,34.073385
31.400000,34.827961
31.500000,27.511094
31.600000,0.308464
31.700000,2.238671
31.800000,-0.585708
31.900000,0.552339
32.000000,30.135854
32.100000,25.659032
32.200000,29.069707
32.300000,30.141104
32.400000,0.413692
32.500000,24.913125
32.600000,32.366043
32.700000,30.493760
32.800000,26.939438
32.900000,35.503107
33.000000,29.066478
33.100000,29.261607
33.200000,32.031994
33.300000,35.759187
33.400000,2.150620
33.500000,2.586148
33.600000,-2.896730
33.700000,90.369332
33.800000,58.511984
33.900000,32.221476
34.000000,32.500301
34.100000,65.009409
34.200000,23.635012
34.300000,28.218620
34.400000,34.011418
34.500000,25.906399
34.600000,32.528258
34.700000,33.513623
34.800000,0.026919
34.900000,-4.152139
35.000000,-0.251987
35.100000,4.488932
35.200000,4.730257
35.300000,0.737162
35.400000,27.182125
35.500000,35.329346
35.600000,62.577239
35.700000,-2.619743
35.800000,1.142660
35.900000,1.005665
36.000000,-1.794650
36.100000,1.160372
36.200000,3.434928
36.300000,-0.772064
36.400000,3.741807
36.500000,24.851252
36.600000,36.772433
36.700000,60.290001
36.800000,63.337326
36.900000,60.774414
37.000000,57.648327
37.100000,30.010081
37.200000,-5.608887
37.300000,2.185003
37.400000,0.701451
37.500000,-0.454199
37.600000,2.378887
37.700000,0.233673
37.800000,1.941909
37.900000,3.008684
38.000000,-1.525635
38.100000,-2.383866
38.200000,-5.045000
38.300000,0.490678
38.400000,1.479602
38.500000,-3.847221
38.600000,4.385080
38.700000,-2.342751
38.800000,-6.185930
38.900000,4.609354
39.000000,-5.793845
39.100000,3.018051
39.200000,2.289188
39.300000,1.084806
39.400000,-1.441866
39.500000,31.635165
39.600000,33.272542
39.700000,-2.830030
39.800000,3.056837
39.900000,2.920654
40.000000,1.007498
40.100000,-1.485265
40.200000,2.935346
40.300000,1.654227
40.400000,-2.918277
40.500000,-0.972152
40.600000,32.587395
40.700000,0.474286
40.800000,3.388806
40.900000,-0.893768
41.000000,-2.868200
41.100000,36.712607
41.200000,25.089428
41.300000,-1.367092
41.400000,30.971984
41.500000,33.091306
41.600000,32.072715
41.700000,37.067458
41.800000,-0.218801
41.900000,-2.484642
42.000000,29.475533
42.100000,29.175005
42.200000,29.930362
42.300000,27.188096
42.400000,32.488042
42.500000,31.248677
42.600000,26.344857
42.700000,33.040888
42.800000,27.702681
42.900000,26.588992
43.000000,60.399737
43.100000,24.864534
43.200000,31.906886
43.300000,21.622168
43.400000,27.050914
43.500000,34.864726
43.600000,28.079649
43.700000,28.605184
43.800000,33.961247
43.900000,27.761973
44.000000,32.431191
44.100000,33.663753
44.200000,31.577091
44.300000,55.807121
44.400000,58.330167
44.500000,68.283296
44.600000,58.671178
44.700000,39.102049
44.800000,65.270264
44.900000,61.700893
45.000000,61.035699
45.100000,58.749837
45.200000,59.877881
45.300000,28.078758
45.400000,-0.045637
45.500000,-3.941031
45.600000,-4.101448
45.700000,4.049223
45.800000,-4.690442
45.900000,2.805213
46.000000,-5.536037
46.100000,32.036334
46.200000,29.524979
46.300000,4.111992
46.400000,-0.847630
46.500000,-5.879955
46.600000,-0.415133
46.700000,0.628268
46.800000,-0.246336
46.900000,1.875231
47.000000,-1.542946
47.100000,-3.639681
47.200000,27.151893
47.300000,28.603848
47.400000,28.578414
47.500000,37.370137
47.600000,33.917397
47.700000,32.212518
47.800000,31.490738
47.900000,31.052328
48.000000,31.068323
48.100000,30.643489
48.200000,30.274298
48.300000,23.878658
48.400000,29.047179
48.500000,59.433968
48.600000,27.908260
48.700000,28.487199
48.800000,31.058046
48.900000,62.458879
49.000000,61.054127
49.100000,32.384060
49.200000,32.437361
49.300000,29.258229
49.400000,31.733577
49.500000,24.918847
49.600000,29.005297
49.700000,28.653027
49.800000,34.752871
49.900000,31.170462
50.000000,26.156146
50.100000,31.943569
50.200000,32.889476
50.300000,-0.108557
50.400000,32.231511
50.500000,22.673930
50.600000,22.063393
50.700000,26.625661
50.800000,30.609096
50.900000,4.758777
51.000000,-3.216690
51.100000,-2.398131
51.200000,0.429029
51.300000,-1.313439
51.400000,-1.483747
51.500000,-1.100291
51.600000,4.108807
51.700000,3.513152
51.800000,0.235465
51.900000,35.128805
52.000000,31.692757
52.100000,63.627662
52.200000,57.584647
52.300000,28.205563
52.400000,28.173755
52.500000,59.907042
52.600000,30.347256
52.700000,61.140355
52.800000,36.087445
52.900000,2.332272
53.000000,-1.375631
53.100000,0.159228
53.200000,4.684184
53.300000,2.515304
53.400000,4.645318
53.500000,-1.277772
53.600000,-1.964400
53.700000,-1.920243
53.800000,-1.034762
53.900000,-3.018345
54.000000,1.057389
54.100000,1.109278
54.200000,34.188756
54.300000,24.891941
54.400000,27.340652
54.500000,32.590082
54.600000,30.724066
54.700000,60.308359
54.800000,63.965819
54.900000,57.144701
55.000000,27.988681
55.100000,27.635639
55.200000,24.136756
55.300000,30.574238
55.400000,28.607533
55.500000,27.977694
55.600000,-2.563574
55.700000,30.123767
55.800000,-2.218307
55.900000,30.842319
56.000000,61.555462
56.100000,29.294494
56.200000,29.091128
56.300000,30.735309
56.400000,30.092592
56.500000,34.169923
56.600000,61.134547
56.700000,63.466812
56.800000,62.011892
56.900000,-3.774591
57.000000,-1.493827
57.100000,0.036979
57.200000,2.786909
57.300000,35.965319
57.400000,28.729742
57.500000,60.348256
57.600000,62.582525
57.700000,90.009613
57.800000,95.115689
57.900000,56.140342
58.000000,62.218066
58.100000,62.188949
58.200000,63.640729
58.300000,60.371070
58.400000,62.859783
58.500000,29.438105
58.600000,27.781652
58.700000,57.344520
58.800000,25.862226
58.900000,-1.137341
59.000000,31.121503
59.100000,29.562944
59.200000,0.781542
59.300000,3.892583
59.400000,28.635789
59.500000,7.209441
59.600000,2.454583
59.700000,29.598379
59.800000,29.530652
59.900000,27.165370
60.000000,30.112912
60.100000,23.705576
60.200000,63.957965
60.300000,21.741136
60.400000,60.316523
60.500000,56.759605
60.600000,58.088338
60.700000,58.475720
60.800000,35.969355
60.900000,26.883026
61.000000,2.935858
61.100000,3.674587
61.200000,-6.821602
61.300000,-1.652075
61.400000,34.647662
61.500000,56.250265
61.600000,63.789715
61.700000,60.141588
61.800000,30.012196
61.900000,0.404264
62.000000,1.223805
62.100000,-2.670524
62.200000,-0.584568
62.300000,31.308787
62.400000,0.727949
62.500000,1.245269
62.600000,-1.958169
62.700000,2.095090
62.800000,0.577919
62.900000,-4.543308
63.000000,-1.395022
63.100000,-2.487122
63.200000,-2.525442
63.300000,28.770551
63.400000,32.040707
63.500000,-1.679786
63.600000,0.876064
63.700000,0.384677
63.800000,-2.135669
63.900000,29.167343
64.000000,62.796635
64.100000,60.651805
64.200000,61.849169
64.300000,64.020474
64.400000,61.508094
64.500000,54.441515
64.600000,61.015673
64.700000,58.349845
64.800000,65.635385
64.900000,61.402584
65.000000,28.412759
65.100000,31.904908
65.200000,30.478043
65.300000,25.052097
65.400000,32.795449
65.500000,58.989945
65.600000,64.468718
65.700000,29.833868
65.800000,34.525339
65.900000,31.482450
66.000000,33.130424
66.100000,28.732892
66.200000,31.267667
66.300000,25.030241
66.400000,29.828132
66.500000,25.755945
66.600000,26.780906
66.700000,27.537721
66.800000,32.191694
66.900000,29.768648
67.000000,30.305306
67.100000,-0.312442
67.200000,3.453780
67.300000,30.224040
67.400000,30.958722
67.500000,28.501748
67.600000,33.661032
67.700000,33.886268
67.800000,60.102729
67.900000,28.460807
68.000000,25.366059
68.100000,27.608495
68.200000,23.713310
68.300000,27.482948
68.400000,31.286081
68.500000,30.064267
68.600000,37.185563
68.700000,29.102887
68.800000,-1.131042
68.900000,3.404957
69.000000,-5.563866
69.100000,-4.228064
69.200000,2.209057
69.300000,-0.368445
69.400000,-0.299365
69.500000,-2.593036
69.600000,0.938023
69.700000,-2.205063
69.800000,0.437531
69.900000,-3.255855
70.000000,-0.327301
70.100000,6.294791
70.200000,-1.054329
70.300000,-0.174502
70.400000,29.613497
70.500000,30.744954
70.600000,31.626110
70.700000,30.993661
70.800000,31.060189
70.900000,-0.319965
71.000000,30.523697
71.100000,29.581255
71.200000,24.786339
71.300000,38.115553
71.400000,32.408519
71.500000,27.286337
71.600000,30.914768
71.700000,26.186458
71.800000,88.742568
71.900000,85.779500
72.000000,60.072204
72.100000,25.481985
72.200000,31.391612
72.300000,32.273299
72.400000,-2.254014
72.500000,0.709902
72.600000,-2.412381
72.700000,1.762997
72.800000,-1.837758
72.900000,2.595298
73.000000,-5.206096
73.100000,-2.785957
73.200000,-3.097186
73.300000,0.839615
73.400000,1.895115
73.500000,1.072049
73.600000,28.703498
73.700000,21.845458
73.800000,30.347117
73.900000,32.595448
74.000000,38.273118
74.100000,28.958697
74.200000,28.236227
74.300000,31.193228
74.400000,29.464279
74.500000,34.059165
74.600000,-2.191231
74.700000,29.487082
74.800000,32.862555
74.900000,31.159298
75.000000,3.718119
75.100000,-1.074913
75.200000,34.024929
75.300000,25.243844
75.400000,25.364239
75.500000,34.073064
75.600000,30.258282
75.700000,32.998970
75.800000,60.535225
75.900000,60.215978
76.000000,56.253328
76.100000,60.157160
76.200000,94.322790
76.300000,90.408268
76.400000,92.284780
76.500000,32.201956
76.600000,27.200999
76.700000,32.810802
76.800000,29.298513
76.900000,29.461030
77.000000,36.533361
77.100000,32.032474
77.200000,-1.674654
77.300000,30.434754
77.400000,60.351287
77.500000,65.299995
77.600000,30.360385
77.700000,66.866286
77.800000,56.352380
77.900000,60.145807
78.000000,27.954586
78.100000,58.758954
78.200000,28.824362
78.300000,-1.889907
78.400000,5.434816
78.500000,4.512268
78.600000,31.452807
78.700000,28.822105
78.800000,58.195748
78.900000,62.471159
79.000000,61.146472
79.100000,29.811828
79.200000,61.870171
79.300000,62.920089
79.400000,89.785044
79.500000,87.885472
79.600000,86.284388
79.700000,30.999916
79.800000,36.750044
79.900000,26.916602
80.000000,63.547284
80.100000,58.222494
80.200000,58.827353
80.300000,62.994503
80.400000,59.484243
80.500000,60.995082
80.600000,60.937871
80.700000,28.229029
80.800000,32.936449
80.900000,30.066694
81.000000,26.086195
81.100000,57.574558
81.200000,50.902335
81.300000,30.408554
81.400000,34.165061
81.500000,27.111696
81.600000,32.010044
81.700000,31.545416
81.800000,27.998364
81.900000,34.863883
82.000000,29.436583
82.100000,96.285652
82.200000,85.348094
82.300000,59.448007
82.400000,29.804941
82.500000,30.134141
82.600000,62.405255
82.700000,70.450927
82.800000,61.622026
82.900000,60.329831
83.000000,56.968794
83.100000,54.587356
83.200000,93.768740
83.300000,-1.382113
83.400000,8.070997
83.500000,2.863438
83.600000,1.283764
83.700000,1.441754
83.800000,1.471579
83.900000,-1.823770
84.000000,-4.994296
84.100000,-1.391562
84.200000,0.205706
84.300000,-1.682396
84.400000,-3.596914
84.500000,-1.983013
84.600000,33.369096
84.700000,32.506767
84.800000,60.776689
84.900000,62.024034
85.000000,56.867221
85.100000,57.877027
85.200000,61.196627
85.300000,57.250335
85.400000,60.589337
85.500000,56.476848
85.600000,55.315863
85.700000,62.473218
85.800000,33.346399
85.900000,28.373078
86.000000,25.704432
86.100000,23.640983
86.200000,35.792379
86.300000,30.600830
86.400000,28.442957
86.500000,29.175481
86.600000,24.527498
86.700000,2.127469
86.800000,36.268375
86.900000,57.920060
87.000000,67.418980
87.100000,59.919673
87.200000,65.269425
87.300000,61.191107
87.400000,91.188115
87.500000,95.801777
87.600000,92.618389
87.700000,91.395099
87.800000,54.446822
87.900000,55.749485
88.000000,31.647053
88.100000,34.675015
88.200000,60.657295
88.300000,58.498305
88.400000,54.754985
88.500000,57.922018
88.600000,60.665993
88.700000,87.703957
88.800000,87.380264
88.900000,90.120528
89.000000,64.619391
89.100000,62.328590
89.200000,61.132324
89.300000,60.840443
89.400000,61.928790
89.500000,29.945141
89.600000,29.042567
89.700000,32.490669
89.800000,29.600177
89.900000,26.710846
90.000000,4.606814
90.100000,-5.332593
90.200000,4.832432
90.300000,1.797105
90.400000,-2.629438
90.500000,0.351052
90.600000,-1.008027
90.700000,32.702015
90.800000,32.642906
90.900000,31.663477
91.000000,32.518810
91.100000,29.935438
91.200000,35.565234
91.300000,63.951304
91.400000,58.849740
91.500000,62.713616
91.600000,32.452051
91.700000,29.502293
91.800000,29.267081
91.900000,33.925648
92.000000,30.238316
92.100000,31.063186
92.200000,34.486256
92.300000,67.883233
92.400000,88.703614
92.500000,89.621061
92.600000,60.506046
92.700000,60.574516
92.800000,61.413644
92.900000,58.814316
93.000000,56.486550
93.100000,35.546871
93.200000,32.121915
93.300000,29.030332
93.400000,31.597550
93.500000,35.785334
93.600000,27.922689
93.700000,30.920445
93.800000,26.117702
93.900000,29.932542
94.000000,32.137624
94.100000,26.943939
94.200000,-0.273224
94.300000,2.688432
94.400000,32.056521
94.500000,56.816296
94.600000,61.410786
94.700000,31.965889
94.800000,30.613959
94.900000,33.558290
95.000000,28.522200
95.100000,31.528265
95.200000,26.795481
95.300000,25.489473
95.400000,32.634857
95.500000,30.353577
95.600000,28.901906
95.700000,27.096960
95.800000,62.774004
95.900000,55.768923
96.000000,33.271867
96.100000,31.646496
96.200000,25.920398
96.300000,60.671925
96.400000,68.255483
96.500000,93.862832
96.600000,57.810764
96.700000,32.445230
96.800000,86.047642
96.900000,56.181706
97.000000,30.093999
97.100000,31.951141
97.200000,62.730442
97.300000,62.772270
97.400000,61.781236
97.500000,55.455280
97.600000,60.114725
97.700000,63.203832
97.800000,91.627926
97.900000,90.844638
98.000000,91.286264
98.100000,61.236413
98.200000,54.404428
98.300000,63.764059
98.400000,59.968053
98.500000,32.422677
98.600000,23.383247
98.700000,35.283425
98.800000,56.831480
98.900000,37.925003
99.000000,36.658967
99.100000,26.326763
99.200000,32.752886
99.300000,27.250405
99.400000,28.384088
99.500000,28.452073
99.600000,31.646627
99.700000,1.277010
99.800000,-3.301408
99.900000,1.623483
100.000000,29.691566
100.100000,24.842498
100.200000,29.002324
100.300000,35.285965
100.400000,29.104105
100.500000,24.798602
100.600000,32.748876
100.700000,27.523209
100.800000,30.949289
100.900000,29.790306
101.000000,35.591539
101.100000,59.792942
101.200000,56.873287
101.300000,58.900774
101.400000,56.621251
101.500000,59.680048
101.600000,65.617477
101.700000,34.053771
101.800000,36.432200
101.900000,31.746641
102.000000,30.738453
102.100000,-2.685465
102.200000,1.118680
102.300000,-0.081146
102.400000,2.646081
102.500000,-3.056304
102.600000,0.468769
102.700000,-4.409509
102.800000,1.324081
102.900000,2.338760
103.000000,-4.552765
103.100000,26.292769
103.200000,26.424346
103.300000,59.779672
103.400000,56.120353
103.500000,64.448537
103.600000,61.621786
103.700000,62.110705
103.800000,-4.453297
103.900000,34.193640
104.000000,32.263194
104.100000,28.267588
104.200000,25.689580
104.300000,30.086762
104.400000,28.916108
104.500000,59.040881
104.600000,58.199624
104.700000,92.480486
104.800000,82.514712
104.900000,64.606479
105.000000,63.311303
105.100000,30.949268
105.200000,29.885213
105.300000,33.566880
105.400000,0.191208
105.500000,-0.517045
105.600000,33.734655
105.700000,36.598946
105.800000,27.405995
105.900000,91.593671
106.000000,87.060355
106.100000,91.824706
106.200000,87.985500
106.300000,93.954945
106.400000,60.020199
106.500000,60.460250
106.600000,65.214415
106.700000,28.122318
106.800000,32.376109
106.900000,28.421478
107.000000,63.910987
107.100000,5.682616
107.200000,-0.466116
107.300000,-6.259410
107.400000,-1.741295
107.500000,7.621281
107.600000,-1.452716
107.700000,5.636945
107.800000,-1.494721
107.900000,-1.568607
108.000000,32.662209
108.100000,62.302924
108.200000,92.881677
108.300000,60.340141
108.400000,63.428744
108.500000,63.210418
108.600000,63.773255
108.700000,58.455748
108.800000,63.427566
108.900000,58.762924
109.000000,59.855882
109.100000,59.794558
109.200000,27.333380
109.300000,25.121392
109.400000,33.999370
109.500000,-1.778298
109.600000,-0.480516
109.700000,-1.863195
109.800000,-0.440756
109.900000,-1.188249
110.000000,4.166964
110.100000,-1.441548
110.200000,5.473879
110.300000,3.748282
110.400000,-1.092621
110.500000,31.290406
110.600000,31.889261
110.700000,32.856295
110.800000,3.153126
110.900000,0.891874
111.000000,-2.531043
111.100000,2.255142
111.200000,-0.376791
111.300000,-8.034636
111.400000,1.504064
111.500000,-1.868851
111.600000,-1.041435
111.700000,0.352043
111.800000,-4.326712
111.900000,0.751603
112.000000,29.384606
112.100000,57.703318
112.200000,60.473953
112.300000,25.264888
112.400000,60.562606
112.500000,61.747771
112.600000,31.251969
112.700000,2.703125
112.800000,3.832778
112.900000,0.092926
113.000000,3.623566
113.100000,0.082210
113.200000,-1.760669
113.300000,29.159710
113.400000,31.139142
113.500000,33.593990
113.600000,30.343093
113.700000,58.317981
113.800000,34.671979
113.900000,26.034997
114.000000,28.338077
114.100000,33.018293
114.200000,65.639559
114.300000,61.782477
114.400000,31.090343
114.500000,29.468331
114.600000,31.985386
114.700000,30.729522
114.800000,28.078071
114.900000,59.414929
115.000000,27.739818
115.100000,30.383249
115.200000,30.828166
115.300000,35.246042
115.400000,28.550947
115.500000,59.801053
115.600000,34.121172
115.700000,35.759141
115.800000,31.768250
115.900000,-0.416328
116.000000,-1.074447
116.100000,24.815650
116.200000,-2.438210
116.300000,0.650026
116.400000,-0.197375
116.500000,2.216050
116.600000,-0.239538
116.700000,-1.831858
116.800000,1.370590
116.900000,7.862596
117.000000,-0.605004
117.100000,30.763949
117.200000,32.888306
117.300000,-1.367084
117.400000,4.166287
117.500000,-4.388864
117.600000,-0.874682
117.700000,-0.584922
117.800000,30.802456
117.900000,84.434781
118.000000,94.407686
118.100000,61.592361
118.200000,63.718444
118.300000,65.189299
118.400000,58.128741
118.500000,52.867612
118.600000,63.790013
118.700000,59.492007
118.800000,56.951891
118.900000,62.080536
119.000000,37.742548
119.100000,60.025398
119.200000,63.205706
119.300000,57.390089
119.400000,25.292564
119.500000,33.094899
119.600000,31.991536
119.700000,58.956448
119.800000,65.472454
119.900000,55.060568
120.000000,56.664184
120.100000,28.725910
120.200000,29.285561
120.300000,34.751055
120.400000,30.502823
120.500000,29.776605
120.600000,26.545685
120.700000,33.615844
120.800000,26.946259
120.900000,26.532586
121.000000,-0.844117
121.100000,0.846477
121.200000,-1.803295
121.300000,2.478422
121.400000,-0.491322
121.500000,33.516151
121.600000,31.873413
121.700000,35.732756
121.800000,29.031867
121.900000,2.890704
122.000000,-5.001407
122.100000,9.034239
122.200000,2.741339
122.300000,-0.529186
122.400000,-0.417405
122.500000,-0.380862
122.600000,5.880552
122.700000,3.056326
122.800000,29.030958
122.900000,-3.355297
123.000000,3.949697
123.100000,2.877265
123.200000,2.480965
123.300000,30.110854
123.400000,29.463469
123.500000,65.418227
123.600000,65.697598
123.700000,92.283399
123.800000,63.272781
123.900000,61.071786
124.000000,56.253768
124.100000,57.424731
124.200000,33.802738
124.300000,34.185541
124.400000,33.527039
124.500000,31.403048
124.600000,33.639021
124.700000,30.190945
124.800000,2.229760
124.900000,-0.248226
125.000000,-2.804303
125.100000,2.960002
125.200000,4.191891
125.300000,7.788626
125.400000,31.159068
125.500000,27.223783
125.600000,29.382122
125.700000,29.960001
125.800000,30.813400
125.900000,61.780766
126.000000,61.457276
126.100000,62.699846
126.200000,30.961099
126.300000,23.693172
126.400000,31.050692
126.500000,30.629713
126.600000,32.020551
126.700000,-0.714467
126.800000,1.040787
126.900000,2.039166
127.000000,-0.109458
127.100000,2.398510
127.200000,0.581502
127.300000,0.841333
127.400000,21.603458
127.500000,26.940152
127.600000,26.948545
127.700000,31.021267
127.800000,34.187495
127.900000,30.017482
128.000000,32.917849
128.100000,2.317941
128.200000,60.793091
128.300000,62.095568
128.400000,61.111697
128.500000,59.947251
128.600000,61.547561
128.700000,34.714441
128.800000,31.793021
128.900000,31.028914
129.000000,27.742875
129.100000,64.623079
129.200000,56.154534
129.300000,55.257717
129.400000,61.490514
129.500000,57.734077
129.600000,63.643880
129.700000,55.325692
129.800000,63.262454
129.900000,62.840205
130.000000,30.731533
130.100000,24.078995
130.200000,25.208025
130.300000,31.097965
130.400000,29.680008
130.500000,32.560599
130.600000,30.174184
130.700000,29.913515
130.800000,53.100328
130.900000,62.846801
131.000000,58.432290
131.100000,89.185334
131.200000,57.170838
131.300000,55.759165
131.400000,64.797035
131.500000,32.767307
131.600000,32.817054
131.700000,59.731758
131.800000,55.167745
131.900000,66.687869
132.000000,61.648832
132.100000,30.792547
132.200000,29.305002
132.300000,24.248954
132.400000,33.807521
132.500000,27.209955
132.600000,2.022995
132.700000,2.696010
132.800000,1.386202
132.900000,1.793871
133.000000,4.422531
133.100000,-1.992854
133.200000,30.878120
133.300000,29.709517
133.400000,54.866358
133.500000,31.244273
133.600000,34.139245
133.700000,34.514715
133.800000,35.958364
133.900000,55.064994
134.000000,35.272254
134.100000,30.941109
134.200000,35.188497
134.300000,29.202681
134.400000,58.794845
134.500000,56.741648
134.600000,62.715616
134.700000,61.931330
134.800000,57.037091
134.900000,23.895928
135.000000,31.634292
135.100000,31.976285
135.200000,27.428137
135.300000,26.825723
135.400000,62.357030
135.500000,35.958824
135.600000,28.904889
135.700000,27.751160
135.800000,61.286869
135.900000,32.296269
136.000000,29.297856
136.100000,36.466216
136.200000,33.096214
136.300000,29.247562
136.400000,-4.385859
136.500000,4.350071
136.600000,3.967815
136.700000,-0.516022
136.800000,31.444178
136.900000,29.941257
137.000000,31.954678
137.100000,27.318248
137.200000,56.890753
137.300000,32.826116
137.400000,33.206584
137.500000,28.921577
137.600000,28.146804
137.700000,33.837081
137.800000,28.248807
137.900000,30.561042
138.000000,30.180777
138.100000,25.994517
138.200000,30.971791
138.300000,30.678882
138.400000,31.476447
138.500000,30.870779
138.600000,36.803361
138.700000,33.881546
138.800000,30.513150
138.900000,30.787652
139.000000,35.688005
139.100000,32.986622
139.200000,26.710562
139.300000,33.244626
139.400000,34.126396
139.500000,35.251355
139.600000,-0.806060
139.700000,28.975274
139.800000,57.573391
139.900000,91.323429
140.000000,62.597860
140.100000,58.859480
140.200000,59.974231
140.300000,54.238734
140.400000,64.928444
140.500000,55.705377
140.600000,61.524855
140.700000,31.115490
140.800000,30.538358
140.900000,60.607534
141.000000,57.366008
141.100000,59.417365
141.200000,3.308621
141.300000,4.197444
141.400000,-0.860517
141.500000,-4.278865
141.600000,-1.933420
141.700000,5.960901
141.800000,-1.754417
141.900000,60.111613
142.000000,34.651169
142.100000,28.822951
142.200000,29.907240
142.300000,32.787547
142.400000,35.539680
142.500000,58.467810
142.600000,94.580958
142.700000,59.560292
142.800000,57.747298
142.900000,61.153959
143.000000,56.932792
143.100000,61.821736
143.200000,39.854851
143.300000,33.722915
143.400000,30.091618
143.500000,33.563128
143.600000,27.612162
143.700000,-1.884092
143.800000,0.175642
143.900000,0.670684
144.000000,-3.472364
144.100000,-0.511684
144.200000,-0.025814
144.300000,35.034073
144.400000,26.528323
144.500000,26.250418
144.600000,30.935893
144.700000,33.861599
144.800000,32.063952
144.900000,31.317406
145.000000,29.543754
145.100000,32.438095
145.200000,32.890650
145.300000,29.638252
145.400000,27.564513
145.500000,27.584223
145.600000,33.046993
145.700000,25.778172
145.800000,65.442371
145.900000,59.043018
146.000000,61.340191
146.100000,32.516927
146.200000,28.360940
146.300000,59.032504
146.400000,60.808308
146.500000,27.851436
146.600000,57.209873
146.700000,27.479652
146.800000,64.040637
146.900000,61.607173
147.000000,58.034097
147.100000,63.032075
147.200000,58.200730
147.300000,54.562959
147.400000,62.504821
147.500000,65.353286
147.600000,62.088910
147.700000,24.752979
147.800000,60.344522
147.900000,59.591652
148.000000,61.550220
148.100000,57.873974
148.200000,29.415548
148.300000,26.155928
148.400000,31.081686
148.500000,26.267883
148.600000,31.729042
148.700000,28.165323
148.800000,50.992918
148.900000,62.798633
149.000000,61.899674
149.100000,64.476577
149.200000,54.147591
149.300000,28.454494
149.400000,0.813117
149.500000,2.133651
149.600000,-3.969923
149.700000,1.713304
149.800000,58.703789
149.900000,54.854078
150.000000,28.167466
150.100000,1.962835
150.200000,-5.019996
150.300000,2.331248
150.400000,1.270420
150.500000,-0.341097
150.600000,-4.484918
150.700000,-4.243979
150.800000,-0.774384
150.900000,27.046434
151.000000,29.420172
151.100000,33.140187
151.200000,29.602770
151.300000,29.520691
151.400000,29.523260
151.500000,63.462617
151.600000,64.302713
151.700000,61.688596
151.800000,60.832761
151.900000,61.111866
152.000000,64.707226
152.100000,61.852320
152.200000,64.991069
152.300000,59.166689
152.400000,56.417428
152.500000,58.417147
152.600000,58.736125
152.700000,35.238290
152.800000,2.634138
152.900000,28.512717
153.000000,62.850510
153.100000,30.036723
153.200000,35.329311
153.300000,29.424742
153.400000,25.809367
153.500000,29.865971
153.600000,29.426950
153.700000,-3.603079
153.800000,2.184525
153.900000,4.701135
154.000000,27.059714
154.100000,33.345486
154.200000,28.607650
154.300000,30.353575
154.400000,30.038602
154.500000,30.353973
154.600000,31.847541
154.700000,-2.644068
154.800000,4.308568
154.900000,1.939482
155.000000,32.935789
155.100000,-1.910971
155.200000,-2.914908
155.300000,3.977740
155.400000,26.956538
155.500000,30.877887
155.600000,63.487145
155.700000,90.049937
155.800000,93.940759
155.900000,59.616039
156.000000,56.598644
